index	label	text
533	3	"清早，我到公园去玩，一进门就闻到一阵清香。我赶紧往荷花池边跑去。
荷花已经开了不少了。荷叶挨挨挤挤的，像一个个碧绿的大圆盘。白荷花在这些大圆盘之间冒出来。有的才展开两三片花瓣儿。有的花瓣儿全展开了，露出嫩黄色的小莲蓬。有的还是花骨朵儿，看起来饱胀得马上要破裂似的。
这么多的白荷花，一朵有一朵的姿势。看看这一朵，很美；看看那一朵，也很美。如果把眼前的一池荷花看作一大幅活的画，那画家的本领可真了不起。
我忽然觉得自己仿佛就是一朵荷花，穿着雪白的衣裳，站在阳光里。一阵微风吹过来，我就翩翩起舞，雪白的衣裳随风飘动。不光是我一朵，一池的荷花都在舞蹈。风过了，我停止了舞蹈，静静地站在那儿。蜻蜓飞过来，告诉我清早飞行的快乐。小鱼在脚下游过，告诉我昨夜做的好梦……
过了一会儿，我才记起我不是荷花，我是在看荷花呢。
"
699	6	"1935年秋天，红四方面军进入草地，许多同志得了肠胃病。我和两个小同志病得实在跟不上队伍了，指导员派炊事班长照顾我们，让我们走在后面。 
      
炊事班长快四十岁了，个儿挺高，背有点儿驼，四方脸，高颧骨，脸上布满皱纹，两鬓都斑白了。因为全连数他岁数大，他对大家又特别亲，大伙都叫他“老班长”。 
三个病号走不快，一天只走二十来里路。一路上，老班长带我们走一阵歇一阵。到了宿营地，他就到处去找野菜，和着青稞面给我们做饭。不到半个月，两袋青稞面吃完了。饥饿威胁着我们。老班长到处找野菜，挖草根，可是光吃这些东西怎么行呢？老班长看我们一天天瘦下去，他整夜整夜地合不拢眼。其实这些天，他比我们瘦得还厉害呢！ 
一天，他在一个水塘边给我们洗衣裳，忽然看见一条鱼跳出水面。他喜出望外地跑回来，取出一根缝衣针，烧红了，弯成个钓鱼钩。这天夜里，我们就吃到了新鲜的鱼汤。尽管没加作料，可我们觉得没有比这鱼汤更鲜美的了，端起碗来吃了个精光。 
以后，老班长尽可能找有水塘的地方宿营，把我们安顿好，就带着鱼钩出去了。第二天，他总能端着热气腾腾的鲜鱼野菜汤给我们吃。我们的身体虽然还是一天一天衰弱下去，比起光吃草根、野菜来毕竟好多啦。可是老班长自己呢，我从来没见他吃过一点儿鱼。 
有一次，我禁不住问他：“老班长，你怎么不吃鱼啊？” 
他摸了摸嘴，好像回味似的说：“吃过了。我一起锅就吃，比你们还先吃呢。” 
我不信，等他收拾完碗筷走了，就悄悄地跟着他。走近前一看，啊！我不由得呆住了。他坐在那里捧着搪瓷碗，嚼着几根草根和我们吃剩下的鱼骨头，嚼了一会儿，就皱紧眉头硬咽下去。我觉得好像有万根钢针扎着喉管，失声喊起来：“老班长，你怎么……” 
老班长猛抬起头，看见我目不转睛地看着他手里的搪瓷碗，就支吾着说：“我，我早就吃过了，看到碗里还没吃干净，扔了怪可惜的……” 
“不，我全知道了。”我打断了他的话。 
老班长转身朝两个小同志睡觉的地方看了一眼，一把把我搂到身边，轻声说：“小声点儿，小梁！咱们俩是党员，你既然知道了，可不要再告诉别人。” 
 “可是，你也要爱惜自己啊！” 
 “不要紧，我身体还结实！”他抬起头，望着夜色弥漫的草地，好久，才用低沉的声音说，“指导员把你们三个人交给我。他临走的时候说：‘他们年轻。一路上，你是上级，是保姆，是勤务员，无论多么艰苦，也要把他们带出草地。’小梁，你看这草地，无边无涯，没个尽头。我估计，还要二十天才能走出去。熬过这二十天不简单啊！眼看你们的身子一天比一天衰弱，只要哪一天吃不上东西，说不定就会起不来。真有个三长两短，我怎么去向党报告呢？难道我能说‘指导员，我把同志们留在草地上，我自己克服了困难出来啦’？” 
“可是，你总该跟我们一起吃一点儿呀！” 
“不行，太少啦。”他轻轻地摇摇头，“小梁，说真的，弄点儿吃的不容易啊！有时候等了半夜，也不见鱼上钩。为了弄一点儿鱼饵，我翻了多少草皮也找不到一条蚯蚓……还有，我的眼睛坏了，一到夜里，找野菜就得一棵一棵地摸……” 
我再也忍不住了，抢着说：“老班长，以后我帮你一起找，我看得见。” 
“不，咱们不是早就分好工了吗？再说，你的病也不轻，不好好休息会支持不住的。”
我还坚持我的意见。老班长忽然严厉地说：“小梁同志，共产党员要服从党的分配。你的任务是坚持走路，安定两个小同志的情绪，鼓舞他们的信心！” 
望着他那十分严峻的脸，我一句话也说不上来，竟扑倒在他怀里哭了。 
第二天，老班长端来的鱼汤特别少，每个搪瓷碗里只有小半条猫鱼，上面漂着一丁点儿野菜。他笑着说：“吃吧，就是少了点儿。唉！一条好大的鱼已经上了钩，又跑啦！” 
我端起搪瓷碗，觉得这个碗有千斤重，怎么也送不到嘴边。两个小同志不知道为什么，也端着碗不往嘴边送。老班长看到这情况，皱起眉头，说：“怎么了，吃不下？要是不吃，咱们就走不出这草地。同志们，为了革命，你们必须吃下去。小梁，你不要太脆弱！”最后这句话是严厉的，意思只有我知道。 
我把碗端到嘴边，泪珠大颗大颗地落在热气腾腾的鱼汤里。我悄悄背转身，擦擦眼睛，大口大口地咽着鱼汤。老班长看着我们吃完，脸上的皱纹舒展开了，嘴边露出了一丝笑意。可是我的心里好像塞了铅块似的，沉重极了。 
挨了一天又一天，渐渐接近草地的边了，我们的病却越来越重。我还能勉强挺着走路，那两个小同志连直起腰来的力气也没有了。老班长虽然瘦得只剩皮骨头，眼睛深深地陷了下去，还一直用饱满的情绪鼓励着我们。我们终于走到草地边上，远处，重重叠叠的山峰已经看得见了。 
这天上午，老班长快活地说：“同志们，咱们在这儿停一下，好好弄点儿吃的，鼓一鼓劲，一口气走出草地去。”说罢，他就拿起鱼钩找水塘去了。 
我们的精神显得特别好，四处去找野菜，拾干草，好像过节似的。但是过了好久，还不见老班长回来。我们四处寻找，最后在一个水塘旁边找到了他，他已经昏迷不醒了。 
我们都着慌了。过雪山的时候有过不少这样的例子，战士用惊人的毅力支持着自己的生命，但是一倒下去就再也起不来了。要挽救老班长，最好的办法是让他赶快吃些东西。我们立即分了工，我去钓鱼，剩下的一个人照料老班长，一个人生火。 
我蹲在水边，心里不停地念叨：“鱼啊！快些来吧！这是挽救一个革命战士的生命啊！”可是越性急，鱼越不上钩。等了好久，好容易看到漂在水面的芦秆动了一下，赶紧扯起钓竿，总算钓上来一条两三寸长的小鱼。 
当我俯下身子，把鱼汤送到老班长嘴边的时候，老班长已经奄奄一息了。他微微地睁开眼睛，看见我端着的鱼汤，头一句话就说：“小梁，别浪费东西了。我……我不行啦。你们吃吧！还有二十多里路，吃完了，一定要走出草地去！” 
“老班长，你吃啊！我们抬也要把你抬出草地去！”我几乎要哭出来了。
“不，你们吃吧。你们一定要走出草地去！见着指导员，告诉他，我没完成党交给我的任务，没把你们照顾好。看，你们都瘦得……” 
老班长用粗糙的手抚摸我的头。突然间，他的手垂了下去。 
“老班长！老班长！”我们叫起来。但是老班长，他，他的眼睛慢慢地闭上了。 
我们扑在老班长身上，抽噎着，很久很久。 
擦干了眼泪，我把老班长留下的鱼钩小心地包起来，放在贴身的衣兜里。我想：等革命胜利以后，一定要把它送到革命烈士纪念馆去，让我们的子子孙孙都来瞻仰它。在这个长满了红锈的鱼钩上，闪烁着灿烂的金色的光芒！
"
876	4	"邓稼先生于1924年，他的父亲是一位极富民族气节的知识分子。在家庭的影响下，邓稼先从小就非常爱国。日寇占领北平后，强迫市民和学生举行庆祝会。小稼先三把两把扯碎了太阳旗，扔在地上狠狠地跺了几脚。
1940年初夏，十六岁的邓稼先南下求学。临行时，父亲深沉地叮嘱他：“要学科学，科学对国家有用。”天资聪颖的邓稼先牢牢地记住了父亲的话。
在辗转前往南方的途中，邓稼先目睹了祖国备受欺辱的惨状。考上西南联大物理系以后，他发愤读书，憋足了一股劲儿，要多学知识，多长本事，将来为国效力。
1948年，邓稼先到美国专攻核物理。美国先进的科学技术水平与当时的旧中国有着天壤之别，这再次深深地刺伤了他。他夜以继日地刻苦学习，不到两年就获得了博士学位。1950年8月，他谢绝了导师的挽留，怀着一颗赤子之心踏上了归途，回到了新中国。
1958年，党中央决定研制中国自己的核武器——原子弹。毛主席亲自接见了邓稼先，对他说：“国家要放一个大炮仗，调你去做这项工作，怎么样？”
邓稼先面临着人生道路上重大的抉择。他明白，搞原子弹研究，必须从此隐姓埋名，而且要随时准备献身。可是他想：“报效祖国，不正是我生命的价值吗？”邓稼先没有犹豫，以高涨的热情和坚定的信心到新岗位报到去了。
摆在邓稼先面前的担子实在是太重了。他虽然研究过核物理，但原理与原子弹之间相差十万八千里。这时，答应向中国提供原子弹模型的苏联迟迟不交货。不久，中苏关系破裂，苏联单方面撕毁了一切合同。苏联专家临走时轻蔑地说：“中国二十年内别想搞出原子弹！”
独立研制的困难难以想象。必要的资料极其短缺，邓稼先甚至不知道到哪里去找。许多必须了解的东西只有通过实验才能弄明白，但是当时中国几乎不具备实验的条件。这种艰难，局外人是很难体会到的。
邓稼先凭着自己深厚的学术功底，汲取伙伴们的智慧，选定了正确的主攻方向。经过无数个不眠之夜，邓稼先终于提出了理论设计方案。随后，工作进入了设计期，他们要计算常人难以想象的庞大烦琐的数字，而当时用的只是手摇计算机。纸带一扎扎放进麻包里，从地板一直堆到天花板。
邓稼先常常说：“在我们这里没有小问题。小问题如果解决不好，就会酿成大祸。”一天午夜，邓稼先刚刚睡下，突然接到核材料车间打来的电话，说加工时发现了一个小问题。他立刻起来，穿着拖鞋冲出门去，冒着倾盆大雨赶往现场。制造原子弹的工作异常危险，尤其是插雷管，万一发生问题，所有在场的人霎时就会化为灰烬。每逢这时，邓稼先总是无言地站在操作者身后。
1962年9月，邓稼先和他的同志们正式向党中央立下军令状：争取1964年，最迟1965年上半年，研制出我国第一颗原子弹。这绝不是空话。1964年10月16日，随着一声巨大的轰鸣，一朵无比壮美的蘑菇状烟云在罗布泊上空升起，戈壁滩上欢声雷动！六年的辛劳、煎熬甚至委屈，都随着原子弹的烟云一起升上了蓝天。
1967年6月17日，罗布泊上空，中国的第一颗氢弹又成功地爆炸了。当金红色的大火球高悬于天空时，远处的维吾尔族老大爷还以为是天神降临，喃喃地自言自语：“不得了，新疆出现了两个太阳！”
全世界震惊了！全国人民奔走相告，欢呼雀跃，自发地到大街上游行庆祝。中国有了原子弹和氢弹。我们不会欺侮别人，但从此以后别的国家也休想欺侮我们！邓稼先的工作还为我国和平利用原子能奠定了基础。但是，当时没有人提起，有没有多少人知道“邓稼先”的名字。广大的人民群众从心底里感激那些默默无闻的英雄。
由于遭受超量的放射性辐射，邓稼先患了癌症，与1986年7月29日与世长辞。他用生命实现了报效祖国的誓言。
"
22	2	"在江西省瑞金城外，有个叫沙洲坝的小村子。毛主席当年领导革命的时候，曾住在那里。
那时村子里没有井，人们只能吃池塘里浑浊的积水。一天清晨，人们早起挑水时，发现毛主席带着几个战士正在草地上寻找水源，打算挖井。消息立即传遍了全村，乡亲们带着工具也赶来了，和毛主席一起挖。几天后，一口五米深的水井就挖好了。
为了使井水更洁净，人们又在井底垫上木炭，铺上沙石。清清的泉水从井底汩汩地冒出来，人们欢呼雀跃，争先恐后地捧起井水喝。甘甜的井水滋润着每一个人的心田。
后来，乡亲们在井旁立了一块石碑，上面刻着：“吃水不忘挖井人，时刻想念毛主席”。现在，很多来参观的人，都要亲口尝一尝这井中的水，并在石碑前摄影留念。
"
860	3	"秋天到了，果农们又高兴又发愁。高兴的是水果又丰收啦，发愁的是需要做的事太多了。要把果子从树上摘下来，要把它们运到很远的地方去卖，实在忙不过来。
你会想，可以让机器人来帮忙呀。是的，现在已经有了会干农活的机器人。它们能把成熟的果子树上摘下来，整齐地装进纸箱，然后运到指定的地方。
这些机器人这么聪明能干，看来真是果农的好帮手呢！可是果农还是不太满意。如果没有电，他们是要“罢工”的，果园那么大，到处是果树，不可能让机器人拖着长长的电线走来走去。你会想，可以用电池呀！那就得经常给机器人充电或者换新电池。因为电池的电很快就会用完的，没电了，机器人就会“饿倒”。让果农在大片密密的果树林里一个个地去找“饿倒”了的机器人，那可太麻烦了。
能不能让机器人自己充电呢？科学家正在研究这样的机器人，它们只要“吃”树上掉下的水果就可以干活。这种机器人的肚子里，如果装了特殊的电池，就可以把吃进去的水果变成糖，再把糖变成电。在收获的季节里，这些机器人只要捡掉在地上的水果“吃”，就能不停地工作。
有了这种“吃”水果机器人，果农们就轻松多了，只要坐在办公室里指挥它们就行了。要是有机器人报告，地上的水果不够“吃”了，主人就会立刻告诉它，从树上摘些果子“吃”吧。
"
116	4	"有一年，高尔基在意大利的一个岛上休养。他10岁的儿子跟着妈妈来岛上看望爸爸。儿子在爸爸住的院子里栽了好些花，不久，就和妈妈一起回家去了。
第二年春天，儿子栽下的花开了。高尔基看着窗外怒放的鲜花，心里很高兴，就给儿子写了一封信。
高尔基在信中说，儿子，你走了，可是你栽的花留了下来。我望着它们，心里想，我的好儿子在岛上留下了一样美好的东西一鲜花。如果你不管在什么时候，什么地方，留给人们的都是美好的东西，像鲜花啦，好的思想啦，还有对你的美好回忆啦，你的生活该是多么愉快啊！那时候，你会感到所有的人都需要你。要知道，给，永远比拿愉快。
"
190	1	"大树旁边的地里种了许多花生。花生已经开花了，一朵朵金黄色的小花，在阳光下格外鲜艳。
小松鼠问鼹鼠：“这是什么花啊？”鼹鼠说：“这是花生的花。到了秋天，会结花生。花生可好吃啦！”小松鼠很高兴，他想：等花生结了果，我就把它摘下来，留着冬天吃。
小松鼠每天都到地里去，看看结花生了没有。
他等啊，等啊，等到花都落光了，也没看见一个花生。
小松鼠感到很奇怪，自言自语地说：“是谁把花生摘走了呢？”
"
1016	2	"我们农村孩子有自己的玩具和游戏。
春天，我们采来山花和柳条，编成花环戴在头上。我们摘片树叶放在嘴里吹口哨，引得小鸟跟着叫。
夏天，我们喜欢自已做抄网，去河边捉小鱼和小虾。我们喜欢打水漂，看石片在水里钻进钻出。我们还经常举行游泳比赛，不管自由式，还是狗刨式，只要游在前面就是冠军。
秋天，丰收的场院真热闹。我们拿着自制的木枪玩打仗，把草垛当成堡垒，曲曲折折的地形还真让人摸不着头脑。我们也爱捉迷藏，把自己藏在草堆里，叫你半天也找不到。
冬天，冰天雪地更有趣。我们堆雪人，打雪仗，钉一个小雪橇，尖叫着从高坡上滑下。男孩子削了个木陀螺，在冰面上把它抽得团团转。女孩子自己缝沙包，丢来丢去真开心。
我们喜欢自己动手做玩具，喜欢在户外做游戏。我们有自己的玩法，我们特别快乐。
"
293	4	"传说地球上本没有火种，那时人类的生活非常困苦。没有火烧烤食物，只好吃生的东西；没有火来照明，就只好在那无边的黑暗中，度过一个又一个漫长的夜晚……
普罗米修斯是个勇敢而极富同情心的神。他看到人类生活在寒冷和黑暗中，决心为人类盗取天火。
普罗米修斯躲在太阳车所要经过的路上。当太阳神阿波罗驾着太阳车轰隆隆从天空中驶过的时候，普罗米修斯悄悄地将茴香树的枝条插进太阳车的烈焰中，偷取了火种。
普罗米修斯小心翼翼地把火种带到人间。从此，人类就用火来烧熟食物，驱寒取暖，用火来打造工具，还用火来驱赶凶猛的野兽。人类文明向前迈进了一大步。
主神宙斯站在奥林匹斯圣山上，发现人间烟火袅袅，立刻追查是谁盗走了天火。当他得知是普罗米修斯触犯了天规，便大发雷霆，决定要狠狠惩罚他。
宙斯派天神用沉重的铁链把普罗米修斯锁在高加索山的悬崖绝壁上，让他经受烈日暴雨的折磨。就是这样，宙斯还觉得不解恨，又派了一只凶恶的鹫鹰，每天去啄食普罗米修斯的肝脏。可是，每当鹫鹰啄食以后，普罗米修斯的肝脏又会奇迹般地复原。
普罗米修斯忍受着巨大的痛苦，但他不后悔，也不屈服，情愿为人类而受苦。不知过去了多少年，普罗米修斯的英雄壮举感动了希腊大英雄赫剌克勒斯。他不远万里来到了高加索山的悬崖下，张弓搭箭，射死了凶残的鹫鹰，把普罗米修斯救了下来。
普罗米修斯终于获得了自由。
"
46	1	"春节那天，我邀请两个外国同学来家里做客。
艾丽白皮肤，黄头发，蓝眼睛，进门就给我一个大拥抱。尼雷尔皮肤黑亮，笑起来露出一口雪白的牙齿，他还是我们班的大力士呢。
我们三个跟着妈妈学包饺子。艾丽心灵手巧，包的饺子像模像样的。尼雷尔饺子没包几个，脸上倒沾了不少面粉，惹得大家都笑了。
开饭的时间到了，热腾腾的饺子端上来，大家都觉得特别好吃。
"
719	3	"童年的时候，我们这些孩子，最大的快乐就是做风筝，放风筝。
在芦塘里拔几根细苇，再找来几张纸，我们便做起风筝来。做一个蝴蝶样的吧。我们精心做着，心中充满了憧憬和希望。风筝做好了，却什么也不像了。我们依然快活，把它叫做“幸福鸟”，还把我们的名字写在上面。
我们去放风筝。一个人用手托着，另一个人牵着线，站在远远的地方，说声“放”，那线一紧一松，风筝就凌空飞起，渐渐高过树梢了。牵线人飞快地跑起来。风筝越飞越高，在空中翩翩飞舞着，我们快活地喊叫着，在田野里拼命地奔跑。村里人看见了，说：“放得这么高！”
从早晨玩得下午，我们还是歇不下来，牵着风筝在田野里奔跑。风筝越飞越高，似乎飞到了云彩上。忽然吹来一阵风，线嘣地断了。风筝在空中抖动了一下，便极快地飞走了。我们大惊失色，千呼万唤，那风筝越来越小，倏地便没了踪影。
我们都哭了，在田野里四处寻找，找了半个下午，还是没有踪影。我们垂头丧气地坐在田埂上，一抬头，看见远远的水面上半沉半浮着一个巨大的木轮，不停地转着，将水扬起来，半圈儿水在闪着白光。那里是我们村的水磨坊。
“那儿找过了吗？”
“没找过，说不定‘幸福鸟’就落在那儿呢。”大家说。
我们向那房子跑去，继续寻找我们的“幸福鸟”……
"
944	6	"我爱花，所以也爱养花。我可还没成为养花专家，因为没有工夫去研究和试验。我只把养花当作生活中的一种乐趣，花开得大小好坏都不计较，只要开花，我就高兴。在我的小院子里，一到夏天满是花草，小猫只好上房去玩，地上没有它们的运动场。
　　
花虽然多，但是没有奇花异草。珍贵的花草不易养活，看着一棵好花生病要死，是件难过的事。北京的气候，对养花来说不算很好，冬天冷，春天多风，夏天不是干旱就是大雨倾盆，秋天最好，可是会忽然闹霜冻。在这种气候里，想把南方的好花养活，我还没有那么大的本事。因此，我只养些好种易活、自己会奋斗的花草。
　　
不过，尽管花草自己会奋斗，我若是置之不理，任其自生自灭，大半还是会死的。我得天天照管它们，像好朋友似的关心它们。一来二去，我摸着一些门道：有的喜阴，就别放在太阳地里；有的喜干，就别多浇水。摸着门道，花草养活了，而且三年五载老活着，开花，多么有意思呀！不是乱吹，这就是知识呀！多得些知识决不是坏事。
　　
我不是有腿病吗，不但不利于行，也不利于久坐。我不知道花草受我的照顾，感谢我不感谢；我可得感谢它们。我工作的时候，总是写一会儿就到院子里去看看，浇浇这棵，搬搬那盆，然后回到屋中再写一会儿，然后再出去，如此循环，让脑力劳动和体力劳动得到适当的调节，有益身心，胜于吃药。要是赶上狂风暴雨或者天气突变，就得全家动员，抢救花草，十分紧张。几百盆花，都要很快地抢到屋里去，使人腰酸腿疼，热汗直流。第二天，天气好了，又得把花都搬出去，就又一次腰酸腿疼，热汗直流。可是，这多么有意思呀！不劳动，连棵花也养不活，这难道不是真理吗？
　　
送牛奶的同志进门就夸“好香”，这使我们全家都感到骄傲。赶到昙花开放的时候，约几位朋友来看看，更有秉烛夜游的味道——昙花总在夜里开放。花分根了，一棵分为几棵，就赠给朋友们一些。看着友人拿走自己的劳动果实，心里自然特别欢喜。
　　
当然，也有伤心的时候，今年夏天就有这么一回。三百棵菊秧还在地上（没到移入盆中的时候），下了暴雨。邻家的墙倒了，菊秧被砸死三十多种，一百多棵。全家人几天都没有笑容。
　　
有喜有忧，有笑有泪，有花有果，有香有色，既须劳动，又长见识，这就是养花的乐趣。
"
61	1	"下了一天一夜的大雪。房子上、树上、地上一片白。
兔妈妈要出去找吃的。她堆了一个漂亮的雪孩子，让他和小白兔一起玩。
看着可爱的雪孩子，小白兔真高兴。他和雪孩子又唱又跳，玩得很开心。
小白兔玩累了，就回家休息。屋子里很冷，他往火里加了一些柴，就上床睡觉了。
火把旁边的柴堆烧着了。小白兔睡得正香，一点儿也不知道。
雪孩子看见小白兔家着火了，就飞快地跑了过去。
雪孩子从大火中救出了小白兔，自己却化了。
雪孩子哪里去了呢？他飞到了空中，成了一朵白云，一朵很美很美的白云。
"
883	1	"兰兰的爷爷是桥梁工程师。有一天，他开着小汽车带兰兰去玩。在路上，他们遇见一条波浪滚滚的大河。爷爷没有停车，一直向大河里开去。兰兰吓得闭上了眼睛。
“兰兰，下车看看大桥吧！”听见爷爷的喊声，兰兰才敢睁开眼睛。她一看，原来是一座架在水里的桥，很像一幢长长的房子。
爷爷告诉她，这种桥叫潜水桥，是用特别结实的玻璃砖造的。
兰兰惊奇地站在潜水桥上，透过玻璃看见大大小小的鱼游来游去，各种各样的船只从桥顶上驶过来划过去。
兰兰看了一会儿，跟爷爷坐上汽车，来到鲜花盛开的原野上。兰兰下了车，一边采野花一边往前走，又遇到了一条小河。
兰兰说：“我想去河对岸玩，可是怎么过去呢？”
“别急，我带着桥呢！”爷爷打开皮包，取同一包塑料管子，说，“这又薄又结实的塑料管子，打进空气就成了一座轻巧的桥。”
兰兰跟着爷爷走上养料桥。这桥又平又稳。
过了桥，爷爷打开放气孔。哧——塑料桥跑完气变软了，又自动折叠起来。爷爷把雨衣一样大小的塑料桥放回提包里。
爷爷真是一位会变魔术的桥梁专家。
"
